IL Price,IN Price,IA Price,KS Price,MI Price,MN Price,ND Price,OH Price,SD Price,WI Price
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.62,4.95,0.0,0.0,5.09,5.88,0.0,5.32,5.32,5.43
5.48,4.85,0.0,0.0,4.89,6.5,0.0,4.86,6.53,5.26
5.1,4.48,6.16,0.0,4.76,5.9,0.0,4.57,5.9,4.9
5.25,4.69,6.42,0.0,4.99,6.03,0.0,4.94,6.44,5.29
5.02,4.79,0.0,0.0,5.06,6.89,0.0,4.97,8.27,5.02
5.6,5.24,0.0,0.0,5.36,6.23,0.0,5.36,6.29,5.42
4.97,4.91,0.0,0.0,4.89,5.12,0.0,5.06,4.78,5.01
4.85,4.68,0.0,0.0,4.7,5.21,0.0,4.62,4.88,4.9
5.18,4.53,0.0,0.0,4.85,6.17,0.0,0.0,6.39,0.0
4.68,4.07,0.0,0.0,4.42,5.93,0.0,3.98,5.57,4.52
0.0,3.66,0.0,0.0,4.06,5.46,0.0,0.0,11.12,4.38
0.0,3.77,7.88,0.0,4.16,5.18,0.0,0.0,0.0,4.23
0.0,3.14,0.0,3.63,0.0,5.76,0.0,0.0,0.0,0.0
0.0,2.93,0.0,3.87,0.0,4.98,0.0,0.0,0.0,3.14
0.0,2.49,0.0,2.69,0.0,4.32,0.0,0.0,0.0,0.0
0.0,2.34,0.0,2.7,0.0,3.02,0.0,0.0,0.0,0.0
0.0,2.64,0.0,2.86,0.0,3.12,0.0,0.0,0.0,0.0
0.0,2.74,0.0,3.0,0.0,3.19,0.0,0.0,0.0,0.0
0.0,3.26,0.0,3.27,0.0,3.33,0.0,3.22,0.0,0.0
0.0,3.19,3.88,3.35,0.0,3.79,0.0,3.2,0.0,3.48
0.0,3.04,0.0,3.46,0.0,4.35,0.0,0.0,0.0,3.44
0.0,3.69,0.0,4.59,0.0,4.57,0.0,0.0,0.0,0.0
0.0,3.96,0.0,4.6,0.0,4.53,0.0,3.91,0.0,0.0
0.0,3.9,0.0,4.84,5.13,4.12,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.73,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.7,0.0,0.0,0.0,4.01,0.0,0.0
0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.28,0.0,5.51,0.0,0.0,0.0,0.0
4.65,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.42,0.0,4.39,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.17,0.0,0.0,0.0,3.91,0.0,0.0
0.0,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.11,0.0,7.44,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.85,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.66,0.0,0.0,0.0,0.0,0.0,7.09
0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,5.62
0.0,0.0,0.0,5.25,0.0,5.73,0.0,0.0,0.0,5.36
0.0,0.0,0.0,5.33,0.0,6.21,0.0,0.0,0.0,5.44
0.0,0.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,4.97
0.0,0.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0,4.64
0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.0,0.0,4.83
0.0,0.0,0.0,5.14,0.0,0.0,0.0,0.0,0.0,4.43
0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,4.96
0.0,0.0,0.0,4.69,0.0,5.54,0.0,0.0,0.0,4.95
0.0,0.0,0.0,5.25,0.0,5.55,0.0,0.0,0.0,3.9
0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.06,0.0,4.16,0.0,0.0,0.0,3.69
0.0,0.0,0.0,4.32,3.3,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0,3.42
0.0,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.0,3.35
0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.36
0.0,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,3.27
0.0,0.0,0.0,4.88,0.0,0.0,0.0,0.0,0.0,2.96
0.0,0.0,0.0,4.03,0.0,0.0,0.0,0.0,0.0,2.73
0.0,0.0,0.0,4.66,0.0,2.99,7.2,0.0,0.0,2.67
0.0,0.0,0.0,4.26,0.0,3.29,2.41,0.0,0.0,2.97
0.0,0.0,0.0,4.22,0.0,3.22,2.19,0.0,0.0,0.0
0.0,0.0,0.0,2.84,0.0,2.81,1.88,0.0,0.0,2.31
0.0,0.0,0.0,3.16,0.0,2.53,2.05,0.0,0.0,2.45
0.0,0.0,0.0,3.15,0.0,2.53,2.01,0.0,0.0,0.0
0.0,0.0,0.0,3.07,0.0,0.0,2.59,0.0,0.0,0.0
0.0,0.0,0.0,3.26,0.0,0.0,2.84,0.0,0.0,0.0
0.0,0.0,0.0,3.53,0.0,0.0,2.94,0.0,0.0,0.0
0.0,0.0,0.0,3.52,0.0,0.0,3.03,0.0,0.0,0.0
3.18,0.0,3.03,3.96,0.0,4.19,3.05,0.0,0.0,0.0
0.0,0.0,0.0,3.28,0.0,0.0,2.69,0.0,0.0,3.23
0.0,0.0,0.0,5.05,0.0,0.0,3.52,0.0,0.0,0.0
0.0,0.0,0.0,5.13,0.0,5.22,4.43,0.0,0.0,0.0
0.0,0.0,3.77,4.86,0.0,0.0,3.67,0.0,0.0,0.0
0.0,0.0,0.0,3.54,0.0,3.96,3.84,0.0,0.0,0.0
0.0,0.0,0.0,3.94,0.0,0.0,3.24,0.0,0.0,0.0
0.0,0.0,2.76,4.45,0.0,3.98,3.28,0.0,0.0,0.0
0.0,0.0,0.0,3.87,0.0,0.0,3.15,0.0,0.0,0.0
0.0,0.0,0.0,3.53,0.0,0.0,4.07,0.0,0.0,0.0
0.0,0.0,0.0,3.55,0.0,0.0,4.27,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.32,0.0,0.0,5.79,0.0,0.0,0.0
0.0,0.0,0.0,3.55,0.0,4.21,3.79,0.0,0.0,0.0
0.0,0.0,0.0,4.35,0.0,0.0,5.29,0.0,0.0,0.0
5.11,4.34,0.0,4.52,0.0,0.0,7.27,0.0,0.0,0.0
0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0,0.0,3.46,1.38,0.0,0.0,0.0
0.0,3.17,0.0,3.12,0.0,0.0,2.81,0.0,0.0,0.0
0.0,3.11,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.15,0.0,2.97,0.0,0.0,2.65,0.0,0.0,0.0
0.0,3.08,0.0,3.28,0.0,0.0,2.71,0.0,0.0,0.0
3.28,3.25,0.0,3.23,0.0,0.0,1.55,0.0,0.0,0.0
0.0,3.29,0.0,3.08,0.0,3.75,2.61,0.0,0.0,0.0
0.0,3.56,0.0,4.09,0.0,0.0,2.65,0.0,0.0,0.0
0.0,4.42,0.0,4.18,0.0,0.0,4.31,0.0,0.0,0.0
4.58,4.07,0.0,5.51,0.0,6.04,3.44,0.0,0.0,0.0
0.0,3.45,0.0,3.94,0.0,0.0,5.8,0.0,0.0,0.0
0.0,3.01,0.0,3.86,0.0,0.0,4.48,0.0,0.0,0.0
4.48,3.38,0.0,5.56,0.0,0.0,4.12,0.0,0.0,0.0
0.0,2.79,2.64,2.58,0.0,0.0,2.52,0.0,0.0,0.0
0.0,2.81,0.0,2.42,0.0,0.0,3.48,0.0,0.0,0.0
0.0,2.63,2.29,2.19,0.0,0.0,3.09,0.0,0.0,0.0
0.0,0.0,0.0,2.44,0.0,0.0,3.18,0.0,0.0,0.0
2.65,0.0,0.0,2.25,0.0,0.0,2.1,0.0,0.0,0.0
0.0,2.57,0.0,2.46,0.0,0.0,3.24,0.0,0.0,0.0
0.0,2.2,0.0,2.02,0.0,0.0,3.09,0.0,0.0,2.26
0.0,2.76,0.0,3.08,0.0,0.0,2.95,0.0,0.0,0.0
0.0,2.41,2.54,4.51,0.0,0.0,2.6,0.0,0.0,0.0
0.0,2.32,0.0,2.67,0.0,0.0,3.78,0.0,0.0,0.0
0.0,0.0,0.0,2.82,0.0,0.0,2.52,0.0,0.0,2.32
0.0,1.93,0.0,2.05,0.0,0.0,2.89,0.0,0.0,2.14
0.0,1.92,0.0,2.31,0.0,0.0,2.17,0.0,0.0,2.26
0.0,1.93,0.0,2.96,0.0,0.0,2.96,0.0,0.0,2.34
0.0,0.0,0.0,2.4,0.0,0.0,1.96,0.0,0.0,0.0
0.0,0.0,0.0,2.5,0.0,0.0,2.74,0.0,0.0,0.0
0.0,0.0,0.0,2.72,0.0,0.0,3.17,0.0,0.0,0.0
0.0,2.12,0.0,2.68,0.0,0.0,2.9,0.0,0.0,2.37
0.0,2.25,0.0,2.49,0.0,0.0,2.55,0.0,0.0,2.59
0.0,0.0,0.0,3.31,0.0,0.0,2.9,0.0,0.0,3.06
0.0,2.72,0.0,3.41,0.0,0.0,3.7,0.0,0.0,3.02
0.0,0.0,2.43,3.69,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.16,0.0,64.02,5.25,0.0,8.4,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25
0.0,2.91,2.64,3.31,0.0,0.0,3.43,0.0,0.0,2.89
0.0,3.09,3.27,4.09,0.0,0.0,0.0,0.0,0.0,3.23
0.0,3.34,0.0,4.0,0.0,0.0,3.93,0.0,0.0,3.3
0.0,3.91,0.0,4.39,0.0,0.0,7.34,0.0,0.0,3.54
0.0,4.26,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.13,4.14,5.51,0.0,0.0,0.0,0.0,0.0,4.3
0.0,5.62,0.0,6.51,0.0,0.0,0.0,0.0,0.0,4.7
0.0,5.26,4.86,7.34,5.41,0.0,0.0,0.0,0.0,0.0
